height,weight,chest_size,waist_size,size
171.52,56.9,M,S,M
172.73,69.4,,M,L
172.6,70.7,L,L,L
159.88,52.2,,S,S
156.7,49.1,,,S
178.89,111.7,L,L,XXL
175.47,75.4,L,L,L
174.0,70.8,L,L,L
176.06,75.4,L,,L
156.5,50.9,S,M,S
161.23,54.0,S,S,S
180.76,85.3,L,L,XL
185.55,82.3,L,L,XL
181.84,102.9,L,L,XXL
179.34,87.4,,L,XL
162.28,59.9,S,M,M
164.51,65.5,M,,M
173.82,74.0,L,M,L
155.61,52.3,,S,S
158.35,51.1,S,S,S
183.09,110.2,,,XXL
159.76,56.1,M,S,S
174.8,79.3,L,L,XL
182.61,101.1,L,L,XXL
182.82,87.1,L,L,XL
175.06,87.8,,L,XL
179.19,82.3,L,L,XL
165.78,63.3,S,,M
177.53,83.7,L,,XL
154.93,51.7,,M,S
180.15,100.6,L,L,XXL
165.46,63.3,M,,M
168.2,60.0,S,M,M
181.27,111.4,L,L,XXL
168.1,63.3,L,M,M
175.83,78.3,L,M,L
165.54,62.5,M,S,M
166.6,58.7,M,M,M
179.94,72.7,L,,L
156.71,47.3,S,,S
157.92,53.4,M,S,S
173.14,73.9,,M,L
183.04,85.7,L,L,XL
168.63,60.9,,,M
187.99,103.9,L,L,XXL
170.32,63.0,M,L,M
182.25,80.0,L,L,XL
182.54,78.4,L,L,XL
158.46,50.0,,M,S
168.91,59.7,M,M,M
155.39,52.6,,S,S
175.81,71.3,M,,L
179.79,81.9,L,,XL
177.49,93.4,L,L,XL
176.2,79.3,L,L,XL
178.89,80.0,L,L,XL
157.29,51.4,S,S,S
177.51,73.8,L,M,L
172.29,71.3,L,L,L
166.87,62.7,,M,M
165.28,65.8,M,M,M
159.42,52.3,S,S,S
180.9,72.9,L,L,L
185.05,111.0,,,XXL
185.3,103.9,L,L,XXL
155.06,53.8,S,,S
161.23,51.8,S,S,S
182.82,86.7,L,,XL
180.07,85.5,L,L,XL
169.2,61.3,M,M,M
157.04,51.8,S,S,S
165.67,66.3,M,M,M
165.72,62.8,M,M,M
180.25,89.0,L,L,XL
165.96,65.0,M,M,M
163.97,68.2,M,M,M
168.08,62.3,,,M
165.96,61.1,M,M,M
154.47,54.5,M,S,S
176.11,75.4,,,L
174.18,75.8,,L,L
173.91,64.0,,M,M
175.2,86.3,L,L,XL
188.95,109.2,,L,XXL
159.41,51.0,M,S,S
176.33,74.6,M,M,L
172.81,72.6,M,,L
178.79,80.1,L,L,XL
156.3,49.9,S,S,S
186.74,105.5,,L,XXL
182.2,92.7,L,L,XL
180.89,79.1,L,L,XL
183.97,106.1,L,L,XXL
167.19,60.6,S,M,M
161.14,44.7,M,S,S
177.12,75.1,,L,L
182.16,102.4,L,L,XXL
188.76,106.0,L,,XXL
167.09,67.1,S,L,M
186.23,105.1,L,L,XXL
175.22,73.7,L,L,L
177.46,74.0,M,L,L
179.02,108.9,L,,XXL
185.84,107.6,,,XXL
164.64,62.6,L,M,M
153.98,51.9,S,,S
169.5,61.9,L,L,M
181.65,83.5,L,L,XL
184.2,103.1,L,L,XXL
180.69,103.1,L,L,XXL
156.6,49.7,S,M,S
176.04,74.4,L,M,L
177.51,82.8,L,L,XL
168.09,64.1,M,M,M
158.2,52.0,,S,S
173.78,73.3,M,L,L
179.05,72.9,M,M,L
168.1,63.0,M,M,M
165.96,62.0,L,M,M
160.15,55.3,S,M,S
181.14,82.1,L,L,XL
179.73,103.0,L,L,XXL
158.03,52.1,S,S,S
166.63,60.4,S,S,M
158.32,58.7,S,S,S
156.28,49.0,S,S,S
171.19,60.6,M,S,M
158.48,50.4,,S,S
180.71,100.8,,L,XXL
173.97,69.9,L,L,L
155.46,54.1,M,S,S
161.7,54.3,M,S,S
164.64,62.7,L,S,M
181.29,104.7,L,L,XXL
173.41,67.2,L,M,L
177.0,86.4,L,L,XL
172.65,71.5,L,M,L
169.11,62.6,L,S,M
161.01,52.1,S,S,S
167.05,58.9,M,,M
183.16,82.8,L,L,XL
183.7,79.3,,L,XL
174.62,73.1,,L,L
189.09,108.5,L,L,XXL
171.02,62.2,M,M,M
179.47,83.8,L,L,XL
158.05,50.0,M,S,S
160.67,53.8,S,S,S
152.89,55.1,S,,S
157.93,51.7,S,M,S
181.88,80.1,,,XL
177.22,84.0,L,L,XL
165.75,63.6,M,M,M
172.78,60.8,M,M,M
181.52,80.7,,L,XL
156.31,52.8,,,S
167.11,62.0,S,M,M
156.8,47.6,,S,S
168.51,60.5,M,L,M
186.09,89.1,L,L,XL
184.05,87.6,,L,XL
164.16,65.8,M,M,M
160.73,63.5,S,M,M
160.79,52.9,S,M,S
177.67,73.3,M,L,L
183.03,98.1,L,,XXL
178.84,72.1,,L,L
174.81,71.0,M,L,L
175.99,78.3,L,L,XL
179.08,90.0,L,L,XL
181.55,86.8,L,,XL
179.04,95.3,L,L,XXL
178.72,89.6,L,,XL
174.6,74.8,M,M,L
181.7,98.1,L,L,XXL
162.01,55.6,M,S,S
177.65,71.8,,,L
179.43,81.5,L,L,XL
158.81,55.4,M,S,S
160.39,54.2,M,S,S
183.11,87.8,L,L,XL
177.65,69.1,M,,L
176.44,98.5,L,L,XXL
184.33,84.8,L,,XL
184.93,105.2,,L,XXL
182.49,82.5,L,,XL
184.41,83.9,L,L,XL
177.31,75.7,L,M,L
172.38,72.4,M,M,L
152.06,51.1,M,M,S
152.75,49.4,S,S,S
166.67,62.7,M,M,M
179.97,90.2,L,L,XL
171.13,60.6,M,L,M
180.88,106.4,L,L,XXL
183.41,86.4,L,,XL
171.01,66.3,,,M
176.39,71.2,L,M,L
186.02,101.8,L,L,XXL
174.02,70.7,L,M,L
175.95,73.1,L,M,L
178.36,84.6,,L,XL
173.14,74.3,L,M,L
175.31,76.9,M,L,L
167.33,63.0,,,M
170.7,62.3,M,M,M
175.96,107.8,L,L,XXL
167.01,65.1,,M,M
178.66,75.9,L,L,L
167.14,61.7,,M,M
181.95,73.9,M,M,L
179.02,86.1,,L,XL
165.77,62.9,M,M,M
171.15,87.1,L,L,XL
160.55,52.4,S,,S
178.78,87.3,L,L,XL
159.67,49.2,S,S,S
183.56,106.6,L,L,XXL
169.66,61.2,M,M,M
158.12,49.0,S,S,S
164.75,61.4,M,M,M
171.4,73.8,L,M,L
177.88,67.3,L,L,L
155.68,51.6,S,S,S
169.92,64.5,S,L,M
167.66,69.1,L,L,M
168.34,63.4,M,S,M
167.11,63.6,M,,M
156.9,51.7,M,M,S
166.33,65.7,,M,M
160.95,50.3,,S,S
182.35,81.1,L,L,XL
156.45,56.3,S,S,S
179.26,90.1,L,,XL
159.64,50.7,M,S,S
156.66,51.8,M,S,S
158.86,55.7,S,S,S
186.76,92.1,L,L,XL
178.96,88.5,L,L,XL
176.39,86.4,L,L,XL
175.2,71.3,M,M,L
178.11,85.0,L,L,XL
154.4,51.8,M,S,S
161.33,50.9,S,S,S
173.24,70.2,L,L,L
183.25,108.2,L,,XXL
168.13,61.1,L,M,M
166.19,59.0,M,M,M
167.54,60.8,M,M,M
166.32,55.7,M,M,M
153.63,54.0,S,S,S
166.22,59.5,L,L,M
171.96,73.0,L,,L
172.01,71.3,L,L,L
159.32,55.6,S,S,S
153.55,53.4,S,M,S
158.37,49.9,S,M,S
179.7,89.2,,L,XL
161.58,59.6,S,M,S
187.75,85.7,L,L,XL
180.5,100.2,,,XXL
187.31,93.0,L,,XXL
167.92,64.4,,M,M
159.6,51.3,,S,S
169.42,63.8,M,M,M
156.92,53.4,S,S,S
177.3,71.6,,,L
175.3,71.5,L,M,L
167.02,65.7,M,S,M
178.34,107.2,L,L,XXL
170.73,61.0,S,M,M
177.82,73.9,M,L,L
157.39,49.5,S,,S
155.96,52.1,,M,S
187.85,104.6,L,L,XXL
184.53,85.7,L,,XL
156.0,50.4,S,S,S
181.1,107.3,L,,XXL
167.37,59.9,M,L,M
170.38,65.4,S,S,M
178.79,105.2,L,L,XXL
181.19,85.7,L,L,XL
172.94,61.3,S,S,M
179.83,90.0,,L,XL
163.2,59.8,,,M
167.75,67.0,,M,M
158.89,55.7,,S,S
168.39,62.5,M,S,M
172.81,71.5,,M,L
175.27,72.5,L,M,L
168.02,60.0,M,M,M
176.04,100.6,L,L,XXL
167.78,65.3,M,M,M
182.36,103.2,L,L,XXL
180.21,85.5,,L,XL
175.37,75.7,M,M,L
178.13,108.8,,L,XXL
158.13,51.5,S,S,S
170.62,73.7,L,L,L
180.75,110.7,L,,XXL
187.53,74.9,,L,XL
161.6,57.0,M,M,S
189.8,107.6,L,L,XXL
155.56,53.0,M,S,S
153.72,54.5,,S,S
188.67,83.0,L,L,XL
190.02,97.6,L,,XXL
159.9,50.5,S,M,S
177.86,72.9,L,L,L
175.17,72.0,L,L,L
187.25,101.2,L,L,XXL
179.55,80.4,,,XL
178.78,86.4,L,L,XL
175.84,80.6,L,L,XL
174.15,75.1,M,L,L
182.72,96.4,,,XXL
175.65,88.3,L,L,XL
182.83,86.8,L,L,XL
181.55,86.4,,L,XL
180.94,102.3,,,XXL
177.29,71.8,,M,L
158.29,52.8,S,M,S
177.6,79.0,L,,XL
168.49,59.5,M,,M
174.46,61.7,M,S,M
182.62,85.5,L,,XL
190.14,87.6,L,L,XL
181.67,84.7,,,XL
161.5,54.9,,M,S
159.37,54.2,,S,S
156.64,52.1,S,M,S
169.99,62.9,S,S,M
165.06,64.8,M,,M
179.62,85.3,L,,XL
176.06,84.4,,L,XL
184.83,82.7,L,L,XL
163.7,62.5,S,M,M
171.2,63.5,S,,M
161.2,56.8,M,M,M
157.13,50.8,S,M,S
189.2,102.9,L,,XXL
166.02,62.5,L,M,M
183.28,84.8,L,L,XL
174.09,72.0,L,M,L
189.75,92.8,,L,XXL
175.7,87.4,L,L,XL
192.99,105.9,L,L,XXL
181.63,83.6,L,L,XL
176.95,102.7,L,L,XXL
160.86,55.1,M,M,S
183.39,84.2,L,L,XL
166.79,61.7,M,M,M
157.73,54.2,S,,S
178.05,70.0,L,M,L
166.42,63.6,M,M,M
181.65,85.6,L,L,XL
177.12,70.0,,M,L
166.63,67.4,,M,M
156.4,48.9,S,S,S
176.61,86.1,,L,XL
180.31,84.9,L,L,XL
153.25,52.4,M,M,S
156.57,51.4,M,,S
169.24,63.7,L,M,M
166.31,64.8,M,M,M
167.51,55.7,L,M,M
160.67,52.0,M,,S
166.51,61.3,L,,M
157.7,52.2,M,S,S
160.19,53.1,S,S,S
180.07,104.3,L,,XXL
166.22,63.3,,L,M
183.28,83.5,,L,XL
162.69,62.3,,M,M
169.12,62.7,S,M,M
160.78,55.6,,,S
176.24,72.0,L,,L
183.55,83.2,L,L,XL
176.2,80.9,,L,XL
161.97,54.6,S,S,S
179.76,83.0,L,L,XL
181.65,84.8,L,L,XL
177.73,82.7,L,L,XL
172.56,75.7,M,,L
180.27,82.4,L,L,XL
174.32,72.3,L,,L
182.77,102.1,,L,XXL
168.11,64.5,L,M,M
178.73,81.4,L,,XL
174.26,68.9,,M,L
179.55,83.4,L,L,XL
173.18,65.8,S,M,M
186.52,101.7,L,,XXL
158.32,56.5,M,,S
167.76,64.0,,L,M
169.02,67.6,M,L,M
165.47,66.5,S,M,M
178.33,103.0,L,L,XXL
158.33,48.2,S,S,S
169.17,61.5,S,M,M
164.84,63.4,L,M,M
166.82,65.9,M,M,M
154.28,55.0,,S,S
180.42,90.0,L,L,XL
173.58,83.8,L,L,XL
175.32,76.0,,M,L
159.27,52.7,S,S,S
170.02,59.4,M,S,M
164.77,61.2,S,S,M
178.54,84.0,L,L,XL
180.65,81.3,,L,XL
169.19,64.6,S,L,M
178.99,88.3,L,L,XL
176.69,69.8,L,M,L
163.65,62.1,M,L,M
174.65,73.0,,L,L
156.15,51.4,,S,S
166.36,47.8,S,M,S
165.81,60.4,M,L,M
158.39,55.0,S,S,S
156.24,49.4,S,M,S
174.56,70.9,M,M,L
153.55,56.4,S,,S
180.48,85.3,L,L,XL
187.58,101.7,L,L,XXL
169.36,63.2,S,M,M
158.12,50.2,M,S,S
171.39,60.5,,M,M
164.85,61.2,L,M,M
161.42,48.6,S,S,S
158.99,56.6,S,S,S
160.69,49.9,M,S,S
158.34,50.7,S,S,S
181.36,92.7,L,L,XXL
177.46,71.6,L,L,L
181.96,80.6,L,,XL
171.22,62.0,M,,M
171.16,67.6,M,M,M
177.28,74.1,L,L,L
166.13,62.9,L,M,M
170.85,62.2,S,M,M
173.3,70.4,,L,L
160.51,53.8,S,,S
176.05,73.6,M,L,L
182.63,105.8,L,L,XXL
169.65,73.8,M,M,L
177.41,84.8,L,,XL
177.2,71.0,M,M,L
167.79,62.7,,M,M
182.7,107.0,L,L,XXL
178.75,107.7,L,L,XXL
159.69,55.7,S,S,S
166.56,60.6,,M,M
154.9,53.9,S,,S
160.1,56.3,S,S,S
179.01,88.3,L,L,XL
178.5,100.2,L,L,XXL
168.68,62.7,,M,M
177.52,86.9,L,L,XL
181.55,86.9,L,L,XL
164.89,60.2,L,M,M
153.78,49.7,,S,S
168.34,63.6,S,S,M
177.61,82.9,L,L,XL
178.01,83.8,,L,XL
176.7,75.6,L,M,L
167.22,60.3,,L,M
157.71,54.6,,,S
185.94,80.6,L,L,XL
181.45,98.4,L,L,XXL
169.82,62.4,M,M,M
169.3,64.0,L,M,M
153.92,56.6,,M,S
183.01,103.3,L,L,XXL
184.15,87.9,L,L,XL
176.85,84.7,L,L,XL
191.63,110.3,L,,XXL
184.06,110.4,L,,XXL
177.09,71.1,M,,L
164.09,60.8,,M,M
184.79,79.9,L,L,XL
166.65,63.3,L,L,M
158.94,55.2,S,S,S
174.45,67.9,L,M,L
154.89,57.5,S,S,S
181.31,89.7,L,L,XL
175.75,73.8,L,L,L
169.15,59.9,S,,M
176.26,87.6,L,,XL
179.09,89.2,L,L,XL
190.12,97.8,L,L,XXL
185.41,104.3,L,L,XXL
159.26,54.9,S,,S
184.3,80.6,L,,XL
170.0,61.7,L,,M
161.65,49.4,S,,S
174.07,71.2,M,M,L
161.97,56.0,S,,S
156.37,50.0,M,,S
168.73,59.8,M,L,M
173.48,71.7,M,L,L
154.65,54.1,S,S,S
170.99,64.9,L,M,M
157.05,51.5,S,,S
176.04,74.5,M,L,L
173.36,76.9,L,,L
164.74,63.0,S,M,M
174.72,70.3,L,M,L
161.08,62.1,,S,M
181.93,83.6,L,L,XL
180.38,88.1,L,L,XL
173.43,72.6,,L,L
180.87,83.7,L,L,XL
166.4,62.7,,M,M
151.08,52.9,,S,S
174.37,86.9,L,L,XL
182.23,101.5,L,L,XXL
152.66,49.8,S,,S
185.7,107.7,,,XXL
168.28,65.9,M,L,M
157.52,54.9,S,,S
160.89,54.0,,,S
159.25,54.2,,S,S
159.53,54.1,M,S,S
159.88,53.3,S,,S
168.78,64.9,M,L,M
156.9,52.1,S,S,S
169.16,64.4,M,L,M
161.06,56.8,S,M,S
176.73,70.2,L,M,L
160.66,50.0,S,S,S
184.18,83.2,,,XL
155.7,50.3,M,S,S
172.04,88.5,L,,XL
176.43,70.3,M,,L
177.54,74.2,,M,L
155.4,53.7,,S,S
169.15,59.8,M,,M
173.45,72.0,L,M,L
164.02,60.7,M,S,M
174.85,70.2,M,L,L
165.02,62.3,M,M,M
173.87,81.4,L,L,XL
189.96,110.8,,L,XXL
184.67,106.7,L,,XXL
165.48,64.9,M,,M
173.05,73.0,M,M,L
157.4,51.7,,M,S
151.98,51.4,S,S,S
167.94,60.0,S,S,M
167.4,63.2,M,M,M
181.44,88.9,L,,XL
183.07,100.0,L,L,XXL
174.78,74.2,L,L,L
183.12,102.9,L,L,XXL
180.1,83.7,L,,XL
167.33,67.3,S,,M
168.33,62.7,S,M,M
171.16,64.1,M,,M
183.19,107.6,L,L,XXL
177.89,83.1,,L,XL
154.82,50.2,M,S,S
158.55,51.5,S,S,S
175.25,71.1,L,M,L
176.15,89.4,L,L,XL
153.09,53.4,S,,S
157.23,58.7,S,S,S
168.57,74.9,L,L,L
170.73,64.1,L,M,M
179.15,79.8,L,L,XL
154.6,52.6,S,,S
176.45,73.9,L,M,L
173.29,60.9,S,M,M
183.44,88.6,L,L,XL
158.95,53.3,,S,S
179.06,69.4,M,M,L
183.01,84.4,L,L,XL
157.38,49.9,S,S,S
165.7,62.3,M,M,M
167.88,63.7,L,,M
175.71,71.6,,M,L
164.52,64.8,M,S,M
157.38,52.9,,,S
176.89,73.0,L,L,L
178.3,97.5,,L,XXL
165.64,64.5,M,S,M
180.43,82.0,L,L,XL
175.34,67.9,L,M,L
180.35,87.1,L,L,XL
173.04,71.0,L,L,L
184.85,106.5,L,L,XXL
156.75,52.9,M,S,S
155.26,57.3,M,M,S
183.46,83.6,L,,XL
156.83,52.6,,S,S
182.08,108.6,L,L,XXL
168.07,62.1,M,M,M
179.46,111.6,L,L,XXL
186.16,109.2,,L,XXL
183.16,84.3,L,L,XL
180.17,109.9,L,L,XXL
182.91,114.0,L,,XXL
156.27,56.7,S,S,S
179.26,85.7,L,L,XL
180.98,78.5,L,L,XL
156.26,54.7,M,S,S
157.6,51.1,S,S,S
185.41,101.7,L,L,XXL
180.83,82.2,,,XL
163.74,66.8,M,,M
170.83,65.4,,L,M
184.53,100.2,L,L,XXL
178.92,101.8,L,L,XXL
170.18,63.6,M,S,M
175.23,104.8,L,,XXL
180.84,87.5,L,,XL
158.15,51.0,S,S,S
163.42,67.0,M,,M
177.09,82.7,L,L,XL
183.43,110.0,L,,XXL
176.19,88.0,,L,XL
161.32,54.1,S,M,S
177.07,72.4,L,M,L
165.63,59.7,S,M,M
170.06,59.9,S,,M
174.65,72.6,,L,L
173.25,79.1,M,M,L
187.22,102.4,L,,XXL
167.69,63.5,M,M,M
169.82,62.2,M,S,M
174.27,72.9,L,L,L
177.21,83.9,L,,XL
166.64,61.8,S,M,M
180.72,104.0,,L,XXL
166.47,61.4,S,M,M
184.92,84.8,,L,XL
157.36,54.5,M,,S
166.2,62.3,S,M,M
158.36,53.3,S,S,S
172.35,73.5,,M,L
159.32,56.9,,M,S
156.37,52.3,S,S,S
182.5,104.1,L,L,XXL
183.98,102.2,L,L,XXL
161.3,50.6,S,S,S
154.61,51.3,M,M,S
176.66,67.8,M,M,L
184.98,82.2,L,L,XL
178.76,78.2,L,L,XL
184.08,103.8,L,L,XXL
158.9,52.0,,S,S
178.15,103.8,L,,XXL
165.77,64.8,M,S,M
157.57,56.4,S,S,S
183.1,84.6,L,L,XL
183.71,77.4,,L,XL
175.82,70.3,,L,L
169.65,66.0,,,M
163.56,60.6,M,M,M
164.95,66.5,,M,M
165.06,63.4,M,M,M
159.1,53.2,S,S,S
158.92,53.1,S,M,S
168.67,60.5,M,M,M
164.95,62.2,M,L,M
171.24,72.8,L,,L
187.9,87.6,L,L,XL
174.76,71.9,M,M,L
175.87,71.5,L,M,L
164.83,62.4,S,,M
184.62,106.8,,,XXL
164.44,63.4,L,M,M
159.98,51.1,,,S
175.73,77.0,M,L,L
156.43,51.3,,,S
166.11,60.7,L,M,M
167.75,57.0,,M,M
165.91,63.8,L,L,M
177.73,73.9,L,M,L
178.99,86.6,L,L,XL
157.52,49.3,,S,S
179.73,83.9,L,L,XL
171.11,75.5,L,M,L
176.94,60.1,M,M,M
160.87,53.7,S,M,S
186.45,95.0,L,L,XXL
179.65,73.6,,L,L
166.31,64.5,,M,M
155.77,49.4,,M,S
169.88,63.1,M,L,M
179.18,90.3,L,L,XL
168.66,59.6,L,M,M
155.49,55.2,M,S,S
181.71,95.5,L,,XXL
175.23,67.1,M,M,L
183.79,82.8,L,L,XL
168.65,61.8,M,M,M
188.77,103.3,L,L,XXL
163.48,63.8,L,M,M
167.05,64.3,S,S,M
160.9,60.2,S,M,S
164.82,59.8,L,S,M
174.21,75.1,M,,L
183.06,104.1,L,L,XXL
182.33,102.8,L,L,XXL
174.84,74.6,M,L,L
169.33,60.8,M,S,M
177.18,105.5,L,L,XXL
186.28,84.5,,L,XL
152.67,57.2,S,S,S
177.59,71.6,,,L
173.39,70.6,L,M,L
187.24,104.0,L,L,XXL
159.3,54.9,S,M,S
181.91,103.1,,,XXL
157.1,50.5,,M,S
166.35,61.0,S,M,M
165.51,61.8,M,S,M
175.73,69.0,M,L,L
175.74,71.7,M,L,L
164.32,59.7,M,,M
173.48,72.6,L,M,L
157.25,50.6,S,,S
164.17,63.9,,M,M
163.93,62.0,,S,M
167.37,61.5,M,S,M
174.47,70.9,L,M,L
153.8,47.6,S,,S
176.79,72.4,L,M,L
178.77,84.6,,L,XL
160.39,50.8,S,,S
174.84,81.9,L,L,XL
180.82,86.5,L,L,XL
172.84,83.3,L,,XL
156.88,57.4,S,S,S
172.33,70.1,L,M,L
169.8,71.0,M,L,L
163.21,64.9,M,M,M
176.71,73.8,L,L,L
156.17,57.6,S,,S
166.95,65.8,M,M,M
170.55,59.8,L,L,M
175.06,74.5,M,L,L
176.34,72.0,L,L,L
183.29,84.5,L,L,XL
174.22,72.4,L,L,L
179.23,89.8,L,L,XL
165.88,63.1,M,M,M
165.81,65.2,S,L,M
155.35,52.1,S,S,S
173.41,68.1,L,L,L
181.73,89.2,L,,XL
173.65,69.8,L,M,L
169.1,64.6,M,M,M
190.31,107.0,L,L,XXL
156.28,52.5,,,S
166.91,63.4,L,M,M
173.34,61.5,S,S,M
186.0,85.3,L,L,XL
168.2,61.1,M,M,M
155.6,52.1,S,S,S
170.26,62.1,S,,M
155.42,54.4,M,S,S
169.6,61.7,M,L,M
171.02,61.9,M,,M
172.97,106.0,,L,XXL
157.26,51.7,M,,S
157.08,53.8,,S,S
155.89,53.7,,S,S
160.54,56.2,S,S,S
170.39,61.1,M,L,M
168.53,60.5,M,S,M
177.46,110.8,,L,XXL
170.38,63.7,M,L,M
174.9,73.2,,,L
180.1,86.0,,L,XL
184.61,98.1,L,L,XXL
176.02,70.3,M,,L
158.74,53.2,M,S,S
175.69,89.0,L,L,XL
154.24,50.6,M,S,S
174.63,85.9,L,,XL
181.62,84.6,L,L,XL
173.17,69.8,L,L,L
175.32,78.4,L,M,L
177.59,68.6,M,,L
159.42,54.0,S,,S
174.0,71.9,M,M,L
165.47,58.8,,S,M
177.79,68.2,L,L,L
189.21,113.8,,L,XXL
172.09,74.4,L,,L
182.32,106.7,,,XXL
180.88,67.4,,L,L
189.89,114.2,L,L,XXL
183.02,88.0,L,L,XXL
181.55,106.5,L,L,XXL
155.11,50.8,S,M,S
183.5,105.9,L,L,XXL
170.3,60.6,S,L,M
156.67,49.3,,S,S
173.07,77.1,M,,L
175.8,71.3,L,L,L
176.14,107.4,L,L,XXL
157.08,53.6,S,S,S
178.22,79.8,L,L,XL
179.71,88.4,L,,XL
176.16,71.3,M,,L
171.93,76.5,M,L,L
169.36,61.0,M,M,M
176.25,74.4,M,L,L
180.76,80.9,L,,XL
177.89,72.6,,L,L
155.79,53.3,M,S,S
176.14,75.4,M,,L
157.05,49.1,S,M,S
184.21,96.2,L,L,XXL
183.44,84.1,L,L,XL
176.87,86.0,,L,XL
165.93,59.9,M,M,M
182.44,104.7,,L,XXL
166.2,61.1,S,M,M
178.64,87.3,L,L,XL
179.44,87.5,L,L,XL
178.33,88.2,L,L,XL
172.87,60.6,M,S,M
160.65,46.9,M,S,S
179.79,86.7,L,L,XL
167.89,59.8,L,,M
160.09,52.6,M,S,S
155.34,53.6,S,,S
161.91,61.8,S,M,M
182.21,90.9,L,L,XL
168.34,59.7,,,M
154.47,52.4,S,S,S
168.27,63.5,M,L,M
172.03,63.9,L,,M
166.98,61.2,S,M,M
178.01,68.0,M,L,L
155.63,48.2,S,S,S
181.56,112.6,,L,XXL
159.76,54.7,S,S,S
176.34,77.1,L,,XL
175.26,73.8,L,M,L
185.87,104.5,L,L,XXL
182.08,100.9,,L,XXL
180.76,83.3,L,L,XL
162.22,51.5,,S,S
175.18,73.7,L,,L
183.36,80.4,L,L,XL
172.58,70.1,M,M,L
168.1,62.8,,,M
178.87,88.4,L,L,XL
173.86,70.7,M,M,L
177.14,84.8,L,L,XL
176.62,72.3,L,,L
187.51,105.5,L,,XXL
172.38,75.1,M,L,L
176.52,96.3,L,,XL
159.72,50.5,S,S,S
172.46,68.6,M,M,L
153.81,52.3,M,S,S
183.48,111.0,L,L,XXL
180.32,81.7,L,L,XL
157.04,55.6,S,S,S
179.49,84.2,,L,XL
183.41,105.6,L,L,XXL
186.92,100.1,L,L,XXL
159.41,53.0,,S,S
176.99,82.4,,L,XL
168.99,60.7,L,S,M
162.86,55.3,,M,S
171.28,64.4,M,M,M
156.29,52.7,,,S
168.43,62.3,S,,M
166.96,61.6,M,L,M
177.91,108.8,,,XXL
168.09,67.2,S,S,M
177.41,77.2,M,,L
159.24,51.1,S,S,S
158.31,55.2,S,S,S
169.69,67.6,L,S,M
182.0,105.9,,,XXL
154.92,51.9,M,S,S
166.06,64.4,M,M,M
176.77,82.7,L,,XL
155.43,51.3,S,,S
181.17,99.5,,L,XXL
179.75,90.3,L,L,XL
174.32,71.7,L,L,L
157.69,53.6,S,S,S
157.67,56.4,S,S,S
159.52,57.3,S,S,S
169.78,61.1,M,M,M
164.64,57.6,M,M,M
157.54,49.1,S,S,S
159.27,50.8,M,S,S
184.52,80.9,L,L,XL
167.85,62.6,L,S,M
165.61,64.3,,,M
178.39,104.2,L,L,XXL
179.02,87.3,L,L,XL
184.35,84.7,,L,XL
169.53,61.7,M,L,M
165.96,63.8,M,M,M
181.19,106.9,,L,XXL
178.58,86.8,L,,XL
177.91,109.4,L,L,XXL
169.22,61.7,M,M,M
163.36,62.3,S,M,M
170.85,61.0,,M,M
176.14,72.2,M,,L
165.89,64.9,L,M,M
157.98,50.9,S,,S
175.73,74.8,M,L,L
159.09,48.6,S,S,S
167.13,64.2,,M,M
160.07,52.3,S,,S
171.67,63.4,M,M,M
178.37,69.5,,,L
176.07,77.2,L,L,XL
162.99,65.6,,L,M
167.78,65.7,,L,M
177.52,85.7,L,L,XL
165.7,62.4,,M,M
156.95,56.5,S,,S
177.05,92.2,L,L,XL
158.56,54.5,S,S,S
157.4,55.2,S,M,S
179.99,80.6,L,L,XL
174.32,71.7,L,M,L
184.67,109.9,L,L,XXL
186.92,102.5,L,L,XXL
170.07,73.9,M,M,L
165.16,64.8,M,M,M
169.64,59.5,M,S,M
169.76,64.7,M,M,M
166.15,61.7,M,M,M
175.4,75.4,L,L,L
166.39,61.2,L,M,M
179.86,82.9,L,,XL
175.95,72.2,L,M,L
159.97,52.2,S,S,S
181.41,78.1,L,,XL
180.92,85.3,L,L,XL
155.85,52.1,,,S
171.65,60.9,M,S,M
170.68,62.9,M,S,M
171.57,62.8,,,M
158.62,49.3,S,S,S
181.5,87.0,L,L,XL
168.6,60.7,M,L,M
168.87,70.1,,L,L
175.43,69.2,L,L,L
167.46,65.1,S,M,M
185.56,83.9,L,L,XL
185.14,80.0,L,L,XL
154.25,51.0,,M,S
175.34,69.6,M,M,L
164.83,62.8,M,S,M
163.68,57.3,M,M,M
180.66,84.4,L,L,XL
179.86,111.3,,L,XXL
185.35,92.8,L,,XL
180.62,83.5,L,L,XL
173.18,72.5,M,L,L
171.9,61.4,L,S,M
175.28,75.2,L,M,L
180.46,109.7,L,,XXL
169.24,64.0,,M,M
160.28,52.2,,,S
184.8,85.6,L,,XL
162.37,51.0,S,S,S
162.9,52.4,S,S,S
155.38,52.1,M,S,S
175.69,72.7,,M,L
175.56,73.1,M,L,L
171.94,68.8,M,M,L
174.91,81.4,L,,XL
179.81,107.8,L,,XXL
153.29,53.2,,S,S
167.7,65.1,,M,M
180.18,82.8,,,XL
180.24,106.2,L,L,XXL
167.92,58.5,S,L,M
169.76,59.7,M,L,M
177.19,114.0,L,,XXL
181.3,88.3,,L,XL
157.82,52.5,,,S
176.88,82.7,L,,XL
160.3,52.5,S,S,S
177.47,76.3,L,L,L
