height,weight,chest_size,waist_size,size
169.33,63.7,M,M,M
163.6,53.2,S,S,S
179.46,89.1,L,L,XL
155.93,50.6,S,S,S
184.48,113.8,L,L,XXL
173.12,78.2,L,L,L
167.22,62.9,M,M,M
173.29,77.9,L,L,L
177.69,89.8,L,L,XL
168.88,78.2,L,L,L
156.45,53.9,,M,S
174.06,75.8,M,L,L
171.41,63.6,,,M
173.84,77.1,L,L,L
161.16,49.0,S,S,S
178.8,82.5,L,L,XL
172.18,79.9,L,L,L
166.38,63.0,M,,M
165.59,61.9,M,M,M
176.59,77.7,M,L,L
165.44,63.0,M,L,M
180.83,87.6,L,L,XL
153.87,55.9,S,S,S
158.18,52.1,S,M,S
167.16,68.2,M,L,M
181.67,108.6,L,L,XXL
168.1,67.5,L,S,M
183.26,104.9,L,L,XXL
161.22,51.2,L,S,S
182.23,106.1,L,L,XXL
161.27,52.3,S,S,S
157.17,54.5,S,M,S
183.08,119.6,L,L,XXL
178.02,84.4,L,L,XL
178.54,85.9,L,M,XL
158.5,58.3,S,M,S
165.61,63.8,M,M,M
167.08,68.3,M,M,M
173.55,79.9,M,L,L
172.19,76.5,,L,L
175.4,78.0,M,L,L
169.37,61.2,M,,M
182.6,103.2,L,L,XXL
186.43,89.4,L,,XL
181.69,92.0,L,,XL
181.32,92.3,L,L,XL
174.27,77.1,L,M,L
165.49,66.8,M,,M
173.35,76.7,L,M,L
186.56,115.4,L,L,XXL
174.18,93.1,L,L,XL
178.26,114.0,L,L,XXL
174.27,80.6,,L,L
172.82,79.5,L,M,L
158.47,47.2,S,S,S
165.51,64.4,L,S,M
187.92,110.0,L,L,XXL
154.98,51.9,S,M,S
177.21,90.5,L,L,XL
167.68,73.5,,L,L
166.38,62.7,M,M,M
158.89,50.9,M,S,S
153.23,55.0,,M,S
179.54,93.0,L,,XL
159.83,49.9,S,S,S
158.69,50.0,S,S,S
171.94,77.9,M,L,L
177.49,94.6,L,L,XL
173.93,111.8,L,L,XXL
178.32,93.2,L,L,XL
174.37,109.7,L,L,XXL
188.36,108.8,,,XXL
172.39,68.1,L,L,M
187.54,114.1,L,L,XXL
164.26,63.4,M,L,M
159.06,55.2,,S,S
177.6,92.6,M,L,XL
175.23,91.0,,,XL
173.94,80.2,L,M,L
178.48,110.2,L,L,XXL
177.84,88.4,L,L,XL
164.11,61.4,M,,M
158.32,50.4,S,S,S
160.64,55.4,S,S,S
156.96,53.9,S,S,S
152.67,52.7,S,S,S
167.4,59.9,,M,M
175.78,102.9,L,L,XXL
176.32,76.7,L,L,L
157.34,52.1,M,S,S
177.82,87.2,L,L,XL
170.48,66.3,M,L,M
177.8,82.2,L,M,L
177.31,79.0,L,,L
157.89,58.3,M,M,S
186.87,116.8,L,L,XXL
163.0,51.8,L,,S
153.8,48.4,S,S,S
182.42,87.7,,L,XL
179.26,110.3,L,,XXL
154.23,54.4,,S,S
162.0,54.6,,S,S
153.09,50.3,L,S,S
172.89,76.7,L,M,L
172.68,97.1,L,L,XL
174.59,77.2,,L,L
175.47,90.3,L,L,XL
156.67,53.6,M,S,S
167.59,67.3,M,,M
157.39,52.4,S,M,S
168.0,65.4,M,M,M
177.26,90.5,L,L,XL
167.01,62.6,M,M,M
186.79,102.5,L,L,XXL
168.22,66.4,,,M
181.62,85.9,M,L,XL
169.66,61.1,L,S,M
168.36,63.9,M,M,M
166.7,63.8,M,M,M
175.48,72.4,,M,L
165.33,65.0,M,M,M
173.07,75.6,L,L,L
156.92,57.4,S,S,S
167.21,64.3,M,M,M
171.66,78.8,L,L,L
175.56,92.0,L,L,XL
177.74,90.8,,,XL
180.95,92.8,L,L,XL
159.4,57.0,M,S,S
168.94,77.8,M,M,L
177.07,105.0,L,L,XXL
158.74,54.7,,S,S
172.2,95.9,M,L,XL
175.58,110.2,L,L,XXL
180.6,76.4,L,L,L
183.75,112.9,L,L,XXL
180.4,93.8,L,L,XL
187.42,112.7,L,L,XXL
165.88,65.9,M,M,M
179.71,91.3,L,L,XL
164.73,61.8,S,L,M
164.54,67.1,M,M,M
159.79,52.1,S,M,S
177.03,77.9,M,M,L
175.31,72.2,L,M,L
173.82,88.6,,M,XL
171.12,79.1,M,,L
170.69,68.3,,L,M
156.86,54.3,S,S,S
174.98,78.4,L,L,L
188.9,105.4,L,L,XXL
176.53,77.2,L,L,L
168.57,66.2,M,,M
156.64,51.5,S,S,S
179.26,92.7,L,L,XL
174.53,87.6,L,L,XL
177.69,89.2,L,L,XL
180.01,106.2,L,L,XXL
171.63,64.4,M,M,M
164.48,60.1,M,L,M
181.95,115.9,,,XXL
180.47,105.7,L,L,XXL
170.24,77.9,L,M,L
178.6,102.2,L,L,XXL
178.76,114.3,L,L,XXL
177.58,92.1,,M,XL
173.04,77.1,L,L,L
175.09,73.6,L,L,L
161.0,47.9,S,,S
184.53,111.0,L,L,XXL
158.08,50.7,L,S,S
173.32,90.6,L,L,XL
168.99,72.5,M,L,L
156.77,55.9,S,S,S
180.14,104.2,L,L,XXL
168.72,65.4,M,M,M
169.95,62.1,L,,M
159.54,54.9,S,S,S
172.85,76.4,L,L,L
159.05,53.2,,,S
159.22,56.2,,M,S
181.79,89.4,L,L,XL
172.72,90.1,L,L,XL
170.0,65.6,M,L,M
180.6,92.1,L,L,XL
174.71,115.6,L,L,XXL
184.4,113.8,L,L,XXL
185.07,106.9,L,L,XXL
172.74,72.7,,L,L
156.77,55.9,S,S,S
175.13,93.3,L,L,XL
174.76,93.5,M,L,XL
168.63,63.4,M,M,M
178.3,96.2,L,L,XL
167.55,67.2,M,M,M
173.86,73.9,,L,L
173.28,65.1,M,M,M
172.81,78.3,L,M,L
156.33,50.5,S,S,S
162.54,67.2,M,L,M
157.23,56.0,S,S,S
169.12,67.2,L,M,M
169.36,77.9,M,L,L
168.48,63.2,M,L,M
165.69,63.5,,,M
178.64,93.4,L,L,XL
169.92,93.8,,M,XL
173.33,81.4,L,M,L
175.97,90.0,L,L,XL
184.97,113.1,L,L,XXL
173.07,78.7,M,L,L
177.52,92.7,,L,XL
174.73,79.0,M,L,L
158.98,57.9,S,M,S
184.23,89.5,L,L,XL
180.1,93.2,,,XL
173.75,74.6,M,L,L
166.1,66.8,,S,M
171.71,74.9,M,L,L
172.99,76.9,L,L,L
178.7,87.3,L,M,XL
178.25,111.6,L,L,XXL
173.49,91.7,M,L,XL
179.81,108.2,L,L,XXL
173.4,77.3,M,,L
181.11,106.7,,L,XXL
171.2,77.3,,M,L
163.45,68.4,L,S,M
180.39,107.0,L,L,XXL
157.02,53.6,S,L,S
158.03,55.9,S,S,S
176.23,88.8,L,L,XL
178.09,91.9,L,L,XL
184.06,89.4,L,L,XL
172.18,75.8,,L,L
178.12,87.1,L,L,XL
172.82,72.6,L,,L
170.12,66.2,M,S,M
155.78,54.4,S,S,S
181.71,106.0,L,L,XXL
184.62,110.3,L,L,XXL
162.71,62.8,,M,M
174.21,76.2,L,L,L
190.08,115.8,,L,XXL
168.52,68.5,M,M,M
159.52,54.0,S,S,S
163.75,50.3,M,L,S
172.53,87.1,,L,XL
183.42,117.7,L,L,XXL
178.91,109.4,,,XXL
187.8,117.7,L,L,XXL
167.92,70.1,M,L,M
156.89,52.1,S,S,S
165.83,67.3,L,M,M
169.31,65.1,M,L,M
179.16,93.4,,L,XL
182.63,115.7,L,L,XXL
155.44,51.3,,S,S
172.98,77.6,L,L,L
162.12,51.7,S,S,S
172.82,81.2,L,M,L
171.05,76.5,L,L,L
174.64,93.3,L,L,XL
176.94,76.1,L,L,L
154.16,50.6,S,,S
167.11,63.7,S,M,M
159.31,56.2,S,S,S
162.67,54.7,S,,S
171.86,78.6,L,,L
177.12,90.1,L,L,XL
182.27,109.6,,L,XXL
179.76,89.1,L,,XL
173.21,75.2,L,L,L
177.69,82.2,M,,L
180.73,89.3,L,M,XL
182.15,101.0,,L,XXL
167.76,64.9,S,,M
165.93,67.8,,,M
165.74,63.6,M,L,M
158.28,53.6,S,S,S
168.77,66.1,S,M,M
166.5,65.9,M,M,M
179.57,91.9,L,,XL
173.66,77.6,L,M,L
185.93,109.9,L,L,XXL
185.03,100.3,L,L,XXL
177.88,88.2,L,L,XL
181.38,91.7,L,L,XL
179.51,106.1,L,L,XXL
175.73,87.6,L,,XL
155.5,52.9,L,,S
182.91,101.7,L,L,XXL
167.38,64.3,,M,M
179.83,92.3,M,L,XL
168.92,61.4,M,M,M
178.44,91.5,L,L,XL
178.09,108.3,,L,XXL
172.67,66.8,,M,M
175.26,74.1,L,M,L
160.36,55.0,S,S,S
180.15,90.7,,L,XL
188.77,104.8,L,L,XXL
166.99,69.3,M,M,M
172.01,79.5,L,L,L
166.63,63.7,M,,M
158.82,54.3,S,S,S
173.58,75.8,L,M,L
180.85,95.0,L,L,XL
179.46,95.0,L,L,XL
167.86,66.4,,M,M
184.62,111.9,,L,XXL
175.79,93.2,M,L,XL
158.28,54.7,S,,S
180.67,90.3,,L,XL
178.05,106.5,,L,XXL
169.21,76.6,L,,L
159.44,52.9,L,S,S
172.61,73.8,L,M,L
170.4,75.7,,L,L
159.96,56.8,S,S,S
157.51,57.5,S,M,S
187.58,111.6,L,,XXL
172.78,77.0,L,L,L
180.1,110.7,L,,XXL
158.2,48.8,S,S,S
178.06,90.5,L,L,XL
178.56,78.7,,M,L
180.66,95.1,L,L,XL
169.47,67.4,,M,M
177.36,108.3,L,L,XXL
181.44,111.4,L,L,XXL
185.38,112.6,L,L,XXL
174.96,79.6,L,M,L
171.04,73.3,L,L,L
154.3,52.5,S,M,S
168.79,65.5,L,L,M
175.49,92.3,L,,XL
179.23,92.9,L,L,XL
169.65,68.6,L,L,M
172.26,78.5,L,L,L
172.42,77.0,L,M,L
179.62,112.6,L,L,XXL
160.36,63.7,M,S,M
159.56,47.5,S,S,S
179.01,93.5,L,L,XL
190.03,111.2,L,L,XXL
174.87,110.3,L,L,XXL
177.81,92.1,L,L,XL
159.38,51.6,S,M,S
177.13,89.3,,L,XL
169.49,74.5,M,L,L
181.18,89.1,L,M,XL
167.02,66.1,M,,M
158.24,51.8,M,S,S
174.43,74.9,M,M,L
175.24,91.1,L,,XL
167.7,68.3,M,M,M
179.4,112.9,,L,XXL
171.73,75.9,M,M,L
160.73,51.6,,S,S
165.76,52.6,M,S,S
163.71,67.8,M,M,M
167.88,62.5,M,M,M
181.33,86.4,L,L,XL
160.52,50.5,S,S,S
184.21,108.5,L,,XXL
171.94,81.1,,,L
180.22,87.3,,L,XL
168.99,65.6,M,M,M
176.3,86.4,L,L,XL
170.17,64.9,M,M,M
166.36,65.7,S,M,M
174.47,79.4,L,M,L
159.39,55.2,S,S,S
177.42,85.3,L,L,XL
160.9,57.4,S,S,S
162.89,55.6,S,S,S
166.93,62.5,M,M,M
157.14,49.8,S,S,S
177.03,88.1,L,L,XL
158.01,53.7,,S,S
162.46,62.9,M,L,M
165.9,64.7,M,M,M
176.31,90.1,L,,XL
178.81,90.3,L,L,XL
181.24,96.1,L,,XL
176.4,76.9,L,L,L
166.79,60.0,,S,M
158.09,55.2,,,S
162.3,67.4,L,M,M
172.08,78.1,L,L,L
156.02,60.5,,S,S
182.78,108.3,L,L,XXL
184.35,106.9,L,,XXL
172.6,72.3,L,L,L
164.63,67.2,M,M,M
176.99,78.7,L,L,L
171.59,94.4,L,L,XL
175.09,90.9,L,,XL
173.98,77.3,L,L,L
178.78,110.6,L,L,XXL
163.03,65.8,L,M,M
169.36,66.5,M,,M
162.36,51.4,L,S,S
172.02,76.9,L,L,L
166.08,76.6,L,M,L
178.35,93.3,L,L,XL
157.85,52.0,,S,S
167.45,64.3,M,L,M
173.27,76.8,L,L,L
156.93,53.3,S,S,S
183.62,116.3,L,L,XXL
163.87,46.9,S,L,S
180.3,79.8,,,L
178.56,90.8,L,,XL
172.0,73.9,L,L,L
169.59,77.3,L,L,L
173.4,83.1,L,L,L
166.53,68.9,M,,M
168.05,65.2,M,L,M
170.43,74.8,L,M,L
176.75,93.7,L,L,XL
171.17,75.6,L,L,L
175.6,71.9,L,M,L
162.05,47.6,M,M,S
157.12,53.0,L,S,S
169.89,79.1,M,,L
179.15,110.9,L,L,XXL
162.64,68.2,L,S,M
157.37,53.3,,,S
175.35,104.9,L,L,XXL
182.31,92.0,L,L,XL
172.45,78.8,M,,L
156.95,50.8,S,L,S
164.39,76.8,L,L,L
178.16,94.3,,L,XL
180.53,87.5,L,L,XL
179.44,90.2,L,M,XL
166.71,63.4,M,,M
158.2,51.2,S,L,S
166.93,63.1,M,M,M
173.3,77.2,L,L,L
173.16,72.7,L,M,L
183.96,88.9,L,L,XL
178.04,107.3,L,L,XXL
174.69,87.4,L,,XL
175.51,79.5,,M,L
157.41,53.2,L,S,S
171.89,93.8,,L,XL
170.74,79.1,L,M,L
175.2,93.8,L,L,XL
181.57,96.1,L,L,XL
166.39,67.2,L,L,M
169.38,66.7,M,M,M
173.02,74.6,L,L,L
161.61,50.8,,S,S
190.59,108.3,L,L,XXL
173.09,107.0,L,L,XXL
168.23,68.1,L,S,M
167.32,60.7,M,,M
181.54,109.8,L,L,XXL
181.44,92.5,,,XXL
163.32,64.8,,M,M
172.4,81.2,,M,L
168.27,64.6,M,L,M
183.57,104.5,L,L,XXL
171.78,89.5,L,L,XL
157.67,46.7,S,M,S
186.11,112.5,L,L,XXL
179.5,114.5,L,L,XXL
169.07,64.0,M,M,M
184.74,90.3,M,L,XL
187.33,109.4,L,L,XXL
162.69,60.4,M,M,M
173.7,81.7,L,,L
186.96,111.2,L,L,XXL
175.38,92.8,L,L,XL
181.21,93.6,,L,XL
179.34,86.6,M,L,XL
166.22,65.9,M,M,M
181.14,88.5,L,L,XL
176.61,77.0,L,M,L
154.19,53.6,M,,S
160.37,51.9,M,S,S
177.54,80.6,L,,L
158.9,49.7,S,S,S
174.04,77.6,M,M,L
160.5,52.2,L,M,S
173.91,76.9,L,L,L
177.31,113.3,L,L,XXL
177.18,112.2,L,L,XXL
181.81,91.2,L,L,XL
163.12,67.9,S,M,M
162.43,54.3,,S,S
186.36,114.6,L,L,XXL
168.39,66.9,S,M,M
162.2,65.6,M,,M
167.27,64.9,M,M,M
178.26,94.7,,L,XL
168.98,64.2,,,M
169.56,65.0,M,M,M
180.53,103.4,L,,XXL
158.79,50.3,S,S,S
172.56,79.0,L,M,L
167.47,67.0,M,M,M
180.84,93.8,L,,XL
178.49,90.3,L,,XL
181.67,106.6,,L,XXL
176.45,109.4,L,,XXL
180.21,86.0,L,L,XL
164.83,61.5,,L,M
156.85,52.8,S,S,S
176.33,82.1,L,L,L
160.64,56.6,S,S,S
176.75,90.4,L,L,XL
174.62,79.9,L,L,L
175.05,87.9,,L,XL
176.61,74.0,,M,L
181.24,110.5,L,,XXL
161.0,56.1,S,L,S
181.07,108.4,L,L,XXL
163.52,56.4,,M,S
176.17,93.7,L,M,XL
179.81,93.1,L,L,XL
179.18,109.8,L,L,XXL
170.02,76.9,M,L,L
177.53,93.3,L,M,XL
183.68,113.1,L,L,XXL
163.9,63.6,M,M,M
176.48,91.8,L,L,XL
160.14,57.2,S,S,S
172.62,94.7,L,,XL
175.52,86.1,L,L,XL
170.1,63.7,L,S,M
177.69,123.9,L,,XXL
176.3,82.1,L,L,L
171.7,81.3,M,,L
182.0,98.6,L,L,XXL
154.32,52.3,S,S,S
176.78,76.4,M,L,L
179.81,88.4,L,L,XL
173.62,81.1,M,L,L
179.41,91.0,L,L,XL
160.38,55.5,M,S,S
182.63,88.9,L,L,XL
187.23,109.3,L,L,XXL
156.56,53.7,M,S,S
162.18,54.5,S,S,S
174.85,80.0,M,M,L
181.15,89.8,L,L,XL
172.13,64.0,M,M,M
192.53,107.3,L,L,XXL
167.4,63.2,M,M,M
186.92,108.9,,L,XXL
165.58,62.2,M,,M
179.93,118.5,L,L,XXL
175.42,94.3,L,,XL
161.12,50.5,S,M,S
168.98,63.6,M,M,M
155.9,53.9,S,L,S
182.01,111.4,L,L,XXL
157.15,51.6,S,S,S
170.55,66.3,M,S,M
178.01,113.7,L,L,XXL
175.96,77.9,L,L,L
166.45,61.7,L,M,M
185.87,106.9,L,L,XXL
184.03,108.0,L,L,XXL
157.01,55.9,S,,S
170.75,62.1,M,M,M
181.16,91.4,L,L,XL
163.85,52.6,S,S,S
174.9,93.8,L,L,XL
175.73,93.2,M,L,XL
179.41,93.9,L,M,XL
177.06,93.2,,L,XL
169.32,64.6,L,M,M
158.52,51.9,M,,S
171.08,66.1,M,M,M
164.49,64.0,M,S,M
177.5,117.0,L,L,XXL
163.25,48.8,M,S,S
166.73,63.2,M,M,M
158.99,52.0,S,L,S
173.22,75.2,L,L,L
166.73,64.5,,M,M
166.13,66.8,M,L,M
182.3,89.1,L,,XL
169.8,75.5,L,M,L
164.92,68.2,,M,M
159.63,51.9,S,S,S
172.36,81.5,M,L,L
166.43,67.7,M,M,M
185.45,89.7,M,,XL
166.69,68.3,,L,M
177.17,111.3,L,L,XXL
169.03,63.0,S,L,M
156.74,49.5,L,,S
161.0,54.0,S,M,S
166.33,63.9,S,M,M
172.95,66.5,M,M,M
175.06,98.6,,L,XL
156.76,54.1,,S,S
177.79,90.8,L,,XL
163.94,65.8,M,M,M
174.29,77.5,M,L,L
176.55,78.5,L,L,L
179.57,90.2,,L,XL
175.91,91.8,L,L,XL
176.72,90.6,L,,XL
174.38,74.3,M,L,L
189.22,109.0,L,,XXL
177.0,78.1,,L,L
154.75,49.3,S,S,S
183.14,118.6,L,L,XXL
172.81,80.5,L,,L
179.2,86.6,L,L,XL
179.01,94.4,,L,XL
166.73,65.7,M,M,M
166.8,64.5,M,,M
168.05,68.4,L,M,M
163.22,64.7,L,M,M
167.86,69.0,M,L,M
159.94,52.1,L,,S
173.48,76.9,M,M,L
179.21,110.1,,L,XXL
175.77,85.4,,L,XL
191.88,108.0,L,L,XXL
177.59,112.9,L,L,XXL
166.66,68.3,M,M,M
182.29,83.7,,L,XL
156.79,52.2,M,S,S
169.8,62.4,M,M,M
176.62,91.6,L,M,XL
157.95,52.6,L,S,S
172.75,80.3,,L,L
167.76,66.8,M,L,M
181.91,107.7,L,L,XXL
172.06,76.1,L,L,L
155.82,52.3,S,S,S
164.94,49.6,S,L,S
153.9,54.5,M,S,S
185.91,114.1,L,L,XXL
167.58,67.4,M,L,M
153.67,50.2,M,S,S
184.79,111.9,L,L,XXL
181.86,86.0,L,,XL
182.05,114.7,,,XXL
185.22,106.3,L,L,XXL
171.76,78.7,L,L,L
155.81,50.6,S,S,S
176.02,94.3,L,M,XL
168.06,65.0,M,M,M
175.08,81.5,,M,L
153.99,49.0,S,S,S
159.16,55.1,S,,S
182.93,109.1,,L,XXL
175.69,90.4,L,L,XL
170.08,62.1,M,M,M
158.45,50.0,S,S,S
155.91,55.0,S,S,S
185.67,116.4,,L,XXL
158.41,50.6,S,M,S
190.0,85.8,L,L,XL
166.22,65.0,,M,M
173.02,78.7,L,L,L
155.7,54.6,S,S,S
168.92,68.2,M,M,M
180.05,87.8,L,L,XL
181.43,89.8,L,L,XL
166.19,62.9,M,S,M
156.34,50.6,S,S,S
175.91,77.4,L,,L
175.43,92.6,,M,XL
169.65,62.2,M,M,M
170.1,72.8,M,L,L
166.74,79.3,M,L,L
160.34,54.6,,S,S
154.47,54.6,S,S,S
167.24,66.2,M,L,M
181.08,92.0,,L,XL
170.24,77.0,L,L,L
171.91,76.7,M,L,L
161.12,48.4,S,S,S
163.23,66.1,S,M,M
172.78,78.4,L,,L
177.22,91.1,,L,XL
167.68,72.4,,,M
181.41,91.4,L,L,XL
169.41,62.4,M,M,M
174.36,89.8,L,,XL
163.74,53.2,M,,S
170.91,78.1,L,L,L
171.73,77.0,L,L,L
167.82,66.9,S,M,M
185.68,115.0,L,L,XXL
156.24,55.1,S,L,S
153.57,52.2,M,S,S
175.01,77.6,M,L,L
168.53,66.1,M,S,M
177.47,91.8,L,L,XL
176.85,97.3,L,L,XL
159.62,50.6,,,S
173.01,117.5,,,XXL
167.53,65.9,,M,M
170.3,65.4,M,M,M
168.94,61.2,M,L,M
179.52,109.9,L,,XXL
179.52,87.8,M,L,XL
175.45,110.9,L,L,XXL
163.42,63.0,S,M,M
165.34,66.6,M,,M
166.93,61.5,,M,M
184.97,110.0,L,L,XXL
167.48,59.5,M,M,M
179.71,96.3,,,XL
173.24,77.1,M,M,L
177.76,85.7,,L,XL
163.44,67.1,,L,M
168.78,65.9,,M,M
174.04,88.5,L,,XL
179.17,94.4,L,M,XL
154.0,53.5,S,S,S
169.26,66.3,L,M,M
175.22,91.3,L,L,XL
176.55,110.6,L,,XXL
151.72,56.1,S,S,S
176.85,79.0,,,L
178.86,94.7,M,L,XL
186.75,110.7,,L,XXL
175.06,77.9,L,M,L
177.43,88.9,,L,XL
179.66,81.7,M,L,L
158.48,52.9,S,S,S
165.86,68.4,M,M,M
166.08,63.9,L,M,M
181.24,94.1,M,L,XL
174.26,81.3,,L,L
172.54,85.0,L,L,XL
180.26,113.8,L,L,XXL
169.02,81.6,M,L,L
170.8,74.2,,L,L
156.74,53.1,S,S,S
170.93,61.8,L,M,M
168.0,66.4,M,L,M
164.37,66.0,,M,M
178.2,79.2,L,M,L
176.36,108.8,,L,XXL
177.31,75.3,L,L,L
172.79,78.5,,M,L
168.46,68.0,M,L,M
176.91,88.5,,L,XL
166.05,66.9,,M,M
179.93,84.4,L,L,XL
184.71,106.7,L,L,XXL
172.37,77.8,,,L
165.52,66.3,M,,M
165.99,65.8,,L,M
183.88,87.5,L,L,XL
161.6,53.0,M,S,S
150.81,55.4,M,S,S
170.15,65.7,S,M,M
160.63,49.1,S,S,S
161.35,48.9,,S,S
161.74,52.4,,S,S
179.61,73.0,M,L,L
164.65,65.5,,L,M
159.39,53.5,S,S,S
178.48,96.2,L,L,XL
180.47,90.4,L,L,XL
164.75,63.3,M,,M
167.44,65.2,,M,M
172.82,95.2,L,L,XL
169.72,65.2,M,M,M
179.31,94.6,L,L,XL
169.53,61.2,M,M,M
179.58,91.4,L,L,XL
181.9,93.9,L,,XL
174.73,80.4,L,M,L
184.07,115.1,L,L,XXL
179.92,88.1,L,,XL
178.02,87.3,,L,XL
163.6,67.2,M,,M
153.34,51.9,S,,S
168.85,79.7,L,,L
172.21,80.6,L,M,L
175.33,94.6,L,,XL
174.91,69.4,L,L,L
157.4,51.0,M,S,S
159.64,54.4,L,,S
178.94,90.1,L,M,XL
186.06,114.5,L,,XXL
159.95,52.9,S,S,S
158.49,52.9,S,S,S
167.59,63.3,M,M,M
166.14,61.7,L,M,M
162.42,53.2,S,M,S
158.55,54.1,S,S,S
175.68,78.3,L,,L
167.4,63.5,M,M,M
168.34,61.4,,M,M
174.38,75.6,L,,L
183.46,116.3,L,L,XXL
166.57,65.6,M,,M
184.46,110.5,L,L,XXL
154.3,47.7,S,S,S
182.61,105.3,L,L,XXL
151.36,55.4,S,S,S
158.14,51.4,M,M,S
172.77,76.8,L,L,L
173.29,74.0,L,L,L
168.33,63.3,L,M,M
159.41,51.5,S,M,S
167.14,69.4,S,M,M
155.11,50.8,S,S,S
177.59,78.2,M,L,L
178.33,93.7,L,L,XL
167.17,67.5,M,M,M
188.57,107.4,L,L,XXL
167.46,66.7,,S,M
184.04,113.8,L,L,XXL
157.96,50.7,M,,S
180.61,103.4,,L,XXL
176.35,89.9,L,,XL
175.67,88.9,,L,XL
174.36,91.7,L,L,XL
157.99,53.4,,M,S
186.26,115.7,L,L,XXL
183.42,106.4,,L,XXL
155.39,55.0,S,M,S
164.01,53.8,M,S,S
184.35,105.7,L,L,XXL
156.6,51.3,S,L,S
160.27,51.4,M,,S
173.63,76.2,M,L,L
164.51,50.5,L,,S
177.16,92.1,L,L,XL
178.46,94.5,L,L,XL
155.3,52.0,S,S,S
158.13,52.1,M,S,S
178.2,93.4,L,M,XL
179.45,95.5,,L,XL
178.41,94.9,L,L,XL
178.68,98.7,L,,XXL
169.1,65.8,M,M,M
177.27,79.4,M,L,L
177.27,92.0,L,,XL
179.78,101.4,L,L,XXL
158.72,47.2,L,S,S
172.12,75.3,M,L,L
166.72,62.0,,M,M
176.82,88.4,L,L,XL
185.04,113.5,L,L,XXL
167.11,65.6,L,M,M
172.82,92.1,M,L,XL
158.3,53.0,M,S,S
172.1,78.0,L,L,L
176.33,91.6,L,,XL
170.92,81.7,L,M,L
178.68,93.6,L,,XL
174.99,80.0,L,L,L
173.56,75.4,L,L,L
173.21,78.4,M,L,L
158.03,54.6,,S,S
158.68,50.7,,S,S
160.07,54.8,L,S,S
169.31,68.0,M,L,M
166.61,64.6,M,M,M
161.47,66.3,M,S,M
157.75,55.5,S,M,S
177.53,88.0,L,L,XL
176.69,90.3,L,L,XL
173.95,100.0,L,L,XXL
181.46,88.0,L,M,XL
181.13,92.2,,L,XL
171.99,76.5,L,M,L
165.87,63.9,M,M,M
175.69,73.2,L,L,L
177.38,78.8,L,L,L
183.28,97.6,L,L,XXL
177.54,112.2,L,L,XXL
157.34,51.1,S,M,S
181.8,102.3,L,L,XXL
153.61,54.0,S,S,S
176.64,92.5,L,L,XL
180.78,98.3,M,L,XL
154.72,52.2,M,M,S
159.39,53.2,S,L,S
159.71,53.1,S,S,S
174.48,92.0,L,L,XL
172.73,96.8,L,L,XL
169.95,92.1,L,L,XL
166.79,63.7,L,L,M
169.56,64.5,L,M,M
177.35,85.2,,L,XL
178.8,89.2,,L,XL
174.56,90.3,L,L,XL
177.26,75.6,L,L,L
167.27,65.5,M,M,M
179.98,86.5,L,L,XL
177.1,80.1,L,L,L
176.01,79.3,,L,L
160.68,52.1,,S,S
176.66,114.6,L,L,XXL
156.38,53.1,S,M,S
164.78,64.8,M,S,M
179.3,97.2,,L,XL
162.01,54.3,M,S,S
173.12,65.5,M,L,M
160.23,52.3,M,S,S
154.22,56.1,L,S,S
177.3,77.8,L,L,L
172.76,76.6,L,L,L
171.15,63.2,L,M,M
171.35,75.6,L,L,L
180.47,108.6,L,L,XXL
176.03,80.0,M,L,L
165.71,57.9,M,M,M
176.88,104.7,L,L,XXL
172.06,71.2,M,S,M
181.76,89.9,,M,XL
175.35,76.9,M,L,L
180.36,89.1,L,M,XL
183.51,119.4,L,L,XXL
169.37,65.1,L,M,M
170.7,67.5,M,M,M
173.65,77.4,L,L,L
162.24,65.7,M,M,M
159.44,49.4,M,M,S
162.33,54.6,S,S,S
187.88,106.7,L,L,XXL
179.43,99.5,L,L,XXL
173.69,93.6,L,L,XL
176.16,104.2,L,L,XXL
184.28,105.7,,L,XXL
181.03,89.8,,L,XL
161.37,51.2,S,M,S
177.28,93.2,L,M,XL
185.5,109.8,L,L,XXL
166.55,58.6,S,L,M
167.59,66.3,L,M,M
165.1,66.0,,L,M
180.04,89.1,L,L,XL
169.48,66.1,M,,M
159.57,48.6,,M,S
170.66,80.4,L,M,L
158.83,48.9,,,S
160.06,57.4,S,,S
155.9,55.3,,S,S
181.45,78.3,L,M,L
158.83,48.0,M,M,S
183.97,84.9,L,,XL
158.83,56.5,M,S,S
171.66,80.7,M,M,L
182.87,108.2,L,L,XXL
174.81,77.3,L,M,L
165.96,65.8,M,L,M
174.94,75.4,L,L,L
170.44,76.5,L,M,L
152.52,51.3,S,M,S
161.39,52.8,M,,S
167.79,70.1,M,M,M
173.89,79.1,L,,L
176.47,91.8,L,L,XL
175.09,92.1,L,L,XL
171.35,76.9,L,M,L
178.94,92.4,L,L,XL
176.61,72.2,M,M,L
170.6,74.6,M,L,L
176.32,84.9,M,M,L
164.88,65.1,M,,M
170.9,78.4,L,L,L
168.69,65.8,,S,M
183.32,104.8,L,L,XXL
157.73,45.9,S,M,S
152.55,52.8,S,S,S
168.62,78.6,L,L,L
187.36,110.0,L,L,XXL
159.8,53.9,S,M,S
181.45,110.5,L,L,XXL
160.68,52.3,M,S,S
